Customer,Customer Code,Parent Co,Parent Co Number
STATE OF KANSAS - 652-U886 KANSAS E,9012,State of Kansas,9639
STATE OF KANSAS - 652-U904 KSDE,9013,State of Kansas,9639
STATE OF KANSAS - 652-W705,9014,State of Kansas,9639
STATE OF KANSAS - 652w715 Kansas De,9015,State of Kansas,9639
STATE OF KANSAS - 660-01 TCF-RECORD,9016,State of Kansas,9639
STATE OF KANSAS - 660-02 Correction,9017,State of Kansas,9639
STATE OF KANSAS - 660-03 CORRECT CA,9018,State of Kansas,9639
STATE OF KANSAS - 662-01,9295,State of Kansas,9639
STATE OF KANSAS - 663-01 TECHNICAL,9019,State of Kansas,9639
STATE OF KANSAS - 668-01,9284,State of Kansas,9639
STATE OF KANSAS - 670-01 TREASURER,9020,State of Kansas,9639
STATE OF KANSAS - 670-05 Kansas Sta,9021,State of Kansas,9639
STATE OF KANSAS - 670-06 DENNIS MCK,9022,State of Kansas,9639
STATE OF KANSAS - 670-08,9023,State of Kansas,9639
STATE OF KANSAS - 670-09 STATE TREA,9024,State of Kansas,9639
STATE OF KANSAS - 671-02 POOLED MON,9025,State of Kansas,9639
STATE OF KANSAS - 677-01 SUPREME CO,9026,State of Kansas,9639
STATE OF KANSAS - 677-02 SUPREME CO,9027,State of Kansas,9639
STATE OF KANSAS - 677-03 KANSAS SUP,9028,State of Kansas,9639
STATE OF KANSAS - 677-04 SUPREME CO,9029,State of Kansas,9639
STATE OF KANSAS - 677-05 supreme co,9030,State of Kansas,9639
STATE OF KANSAS - 677-06 Supreme Co,9031,State of Kansas,9639
STATE OF KANSAS - 677-07 SUPREME CO,9032,State of Kansas,9639
STATE OF KANSAS - 677-08 SUPREME CO,9033,State of Kansas,9639
STATE OF KANSAS - 677-09 SUPREME CO,9034,State of Kansas,9639
STATE OF KANSAS - 677-10 SUPREME CO,9035,State of Kansas,9639
STATE OF KANSAS - 677-10 SURPREME C,9036,State of Kansas,9639
STATE OF KANSAS - 677-11 APPELLATE,9037,State of Kansas,9639
STATE OF KANSAS - 677-12 SUPREME CO,9038,State of Kansas,9639
STATE OF KANSAS - 677-13 DISCIPLINA,9039,State of Kansas,9639
STATE OF KANSAS - 677-131 kalap,9040,State of Kansas,9639
STATE OF KANSAS - 677-14 SUPREME CO,9041,State of Kansas,9639
STATE OF KANSAS - 677-17 KANSAS SUM,9042,State of Kansas,9639
STATE OF KANSAS - 677-18 SUPREME CO,9043,State of Kansas,9639
STATE OF KANSAS - 677-19 SUPREME CO,9044,State of Kansas,9639
STATE OF KANSAS - 677-20 SURPREME C,9045,State of Kansas,9639
STATE OF KANSAS - 694-01 Veterans A,9046,State of Kansas,9639
STATE OF KANSAS - 694-06 KANSAS VET,9047,State of Kansas,9639
STATE OF KANSAS - 694-13 COMM ON VE,9048,State of Kansas,9639
STATE OF KANSAS - 694-15 APPROVING,9049,State of Kansas,9639
STATE OF KANSAS - 694-17 KS COMM ON,9050,State of Kansas,9639
STATE OF KANSAS - 700-01,9407,State of Kansas,9639
STATE OF KANSAS - 700-11 KDWPT,9051,State of Kansas,9639
STATE OF KANSAS - 704 Skills USA,9052,State of Kansas,9639
STATE OF KANSAS - 709-01 KANSAS WAT,9053,State of Kansas,9639
STATE OF KANSAS - 710-01 KDWPT,9054,State of Kansas,9639
STATE OF KANSAS - 710-02 KDWP,9055,State of Kansas,9639
STATE OF KANSAS - 710-11 DEPT OF WI,9056,State of Kansas,9639
STATE OF KANSAS - 710-12 KS MAGAZIN,9057,State of Kansas,9639
STATE OF KANSAS - 710-14 KDWPT,9058,State of Kansas,9639
STATE OF KANSAS - 800-001 Procureme,9059,State of Kansas,9639
STATE OF KANSAS - 803-3,9390,State of Kansas,9639
STATE OF KANSAS - 81932 TCF DENTAL,9060,State of Kansas,9639
STATE OF KANSAS - 8201,8394,State of Kansas,9639
STATE OF KANSAS - 8202 ATTORNEY GEN,9061,State of Kansas,9639
STATE OF KANSAS - 8203,9287,State of Kansas,9639
STATE OF KANSAS - 82-03 CRIME VICTI,9062,State of Kansas,9639
STATE OF KANSAS - 8205 kansas attor,9063,State of Kansas,9639
STATE OF KANSAS - 8206 ATTORNEY GEN,9064,State of Kansas,9639
STATE OF KANSAS - 8207 Attorney Gen,9066,State of Kansas,9639
STATE OF KANSAS - 8207 ATTORNEY GEN,9065,State of Kansas,9639
STATE OF KANSAS - 8210 ATTORNEY GEN,9067,State of Kansas,9639
STATE OF KANSAS - 8211 ATTORNEY GEN,9068,State of Kansas,9639
STATE OF KANSAS - 8212,8395,State of Kansas,9639
STATE OF KANSAS - 8213 KSAG,9069,State of Kansas,9639
STATE OF KANSAS - 8214,8396,State of Kansas,9639
STATE OF KANSAS - 8218,8397,State of Kansas,9639
STATE OF KANSAS - 8218 Attny Genera,9070,State of Kansas,9639
STATE OF KANSAS - 8219 ATTORNEY GEN,9071,State of Kansas,9639
STATE OF KANSAS - 8220 Attny Genera,9072,State of Kansas,9639
STATE OF KANSAS - 8221 ATTORNEY GEN,9073,State of Kansas,9639
STATE OF KANSAS - 8222 Attorney Gen,9074,State of Kansas,9639
STATE OF KANSAS - 8223 Attorney Gen,9075,State of Kansas,9639
STATE OF KANSAS - 8224 ATTORNEY GEN,9076,State of Kansas,9639
STATE OF KANSAS - 8225 Attorney Gen,9077,State of Kansas,9639
STATE OF KANSAS - 8230,8398,State of Kansas,9639
STATE OF KANSAS - 8231 attoorney ge,9078,State of Kansas,9639
STATE OF KANSAS - 8233 attorney Gen,9079,State of Kansas,9639
STATE OF KANSAS - 8236 attorney gen,9080,State of Kansas,9639
STATE OF KANSAS - 8238 ATTORNEY GEN,9081,State of Kansas,9639
STATE OF KANSAS - 824-01,9285,State of Kansas,9639
STATE OF KANSAS - 8301,8399,State of Kansas,9639
STATE OF KANSAS - 83-99,9247,State of Kansas,9639
STATE OF KANSAS - 8561-01,9286,State of Kansas,9639
STATE OF KANSAS - 9088,9282,State of Kansas,9639
STATE OF KANSAS - 9-353,9305,State of Kansas,9639
STATE OF KANSAS - Child Nutrition &,9082,State of Kansas,9639
STATE OF KANSAS - KDOR- Permit,9159,State of Kansas,9639
STATE OF KANSAS 082-72,9418,State of Kansas,9639
STATE OF KANSAS 083-53,9413,State of Kansas,9639
STATE OF KANSAS 10701,9463,State of Kansas,9639
STATE OF KANSAS 173-01,9447,State of Kansas,9639
STATE OF KANSAS 173-15,9415,State of Kansas,9639
STATE OF KANSAS 173-74,9419,State of Kansas,9639
STATE OF KANSAS 173-88,9416,State of Kansas,9639
STATE OF KANSAS 221-01,9421,State of Kansas,9639
STATE OF KANSAS 254-39,9446,State of Kansas,9639
STATE OF KANSAS 260-01,9433,State of Kansas,9639
STATE OF KANSAS 264-103,9441,State of Kansas,9639
STATE OF KANSAS 264-13,9417,State of Kansas,9639
STATE OF KANSAS 267-17,9428,State of Kansas,9639
STATE OF KANSAS 269-73,9429,State of Kansas,9639
STATE OF KANSAS 277-13,9466,State of Kansas,9639
STATE OF KANSAS 280-09,9444,State of Kansas,9639
STATE OF KANSAS 301-61,9430,State of Kansas,9639
STATE OF KANSAS 303-95,9450,State of Kansas,9639
STATE OF KANSAS 303-97,9449,State of Kansas,9639
STATE OF KANSAS 357-00,9445,State of Kansas,9639
STATE OF KANSAS 428-30,9420,State of Kansas,9639
STATE OF KANSAS 428-51,9422,State of Kansas,9639
STATE OF KANSAS 428-99,9425,State of Kansas,9639
STATE OF KANSAS 429-04,9412,State of Kansas,9639
STATE OF KANSAS 429-76,9411,State of Kansas,9639
STATE OF KANSAS 429-78,9424,State of Kansas,9639
STATE OF KANSAS 565-167,9467,State of Kansas,9639
STATE OF KANSAS 565-543,9468,State of Kansas,9639
STATE OF KANSAS 565-8224,9453,State of Kansas,9639
STATE OF KANSAS 565-8233,9454,State of Kansas,9639
STATE OF KANSAS 5658242,9464,State of Kansas,9639
STATE OF KANSAS 565-8741,9434,State of Kansas,9639
STATE OF KANSAS 565-R2,9443,State of Kansas,9639
STATE OF KANSAS 624-24,9458,State of Kansas,9639
STATE OF KANSAS 629-81,9427,State of Kansas,9639
STATE OF KANSAS 640-01,9455,State of Kansas,9639
STATE OF KANSAS 652-01,9431,State of Kansas,9639
STATE OF KANSAS 652-EDM914,9451,State of Kansas,9639
STATE OF KANSAS 656-8581,9469,State of Kansas,9639
State of Kansas Central Mail,9334,,
STATE OF KANSAS 672-604,9440,State of Kansas,9639
STATE OF KANSAS 710-13,9423,State of Kansas,9639
STATE OF KANSAS 820601,9470,State of Kansas,9639
STATE OF KANSAS 823301,9471,State of Kansas,9639
STATE OF KANSAS 8241,9457,State of Kansas,9639
STATE OF KANSAS 8242,9456,State of Kansas,9639
STATE OF KANSAS 876-001,9432,State of Kansas,9639
STATE OF KANSAS ED 652-S657,9435,State of Kansas,9639
STATE OF KANSAS ED 652-Y558,9439,State of Kansas,9639
State of KS 11,9950,State of Kansas,9639
State of KS 12,9951,State of Kansas,9639
State of KS 17312,9952,State of Kansas,9639
State of KS 17327,9961,State of Kansas,9639
State of KS 17328,9960,State of Kansas,9639
State of KS 2,9959,State of Kansas,9639
State of KS 20,9953,State of Kansas,9639
State of KS 22,9954,State of Kansas,9639
State of KS 41,9955,State of Kansas,9639
"STEPHEN D. ZELLER, DDS., PA",9640,,
State of KS 62973119,9956,State of Kansas,9639
State of KS 62973174,9957,State of Kansas,9639
STORMONT VAIL FOUNDATION,9641,,
Stormont Vail Hospital,9642,,
State of KS 652-402,9497,State of Kansas,9639
State of KS 652-S01019,9498,State of Kansas,9639
State of KS 67009,9958,State of Kansas,9639
Alliance Bank,3120,Fidelity State Bank,9697
Summit Marketing--Commercial,624,,
Summit Marketing--Fundraising,667,,
Summit Ridge Credit Union,908,,
Sun Life,9219,,
Alliant bank,3100,Fidelity State Bank,9697
SWAK University Services,593,,
American enterprise bank,3099,Fidelity State Bank,9697
american metro bank,3101,Fidelity State Bank,9697
Swope Health Services,9087,,
"Systronics, Inc.",917,,
"TAFS, Inc",617,,
Tallgrass Freight,3809,,
TALLGRASS ORTHOPEDIC & SPORTS MEDIC,9643,,
TALLGRASS STUDIOS INC,9644,,
TANK MANAGEMENT SERVICES INC,9645,,
Taylor Communications San Francisco,3811,,
"Taylor Communications, Inc",5169,,
"Taylor Communications, Inc.--LA",793,,
"Taylor Communications, Inc.--Napa C",978,,
"Taylor Communications, Inc.--Rivers",791,,
"Taylor Communications, Inc.--Santa",948,,
"Taylor Communications, Inc-Contra C",947,,
Taylor Communications-Alameda Count,979,,
TAYLOR PRINT IMPRESSIONS,9530,,
bank of naples,3102,Fidelity State Bank,9697
Citibank South Dakota,3123,Fidelity State Bank,9697
citizens national bank of woodsfiel,3105,Fidelity State Bank,9697
Temple Inland Federal CU,5043,,
Terracon,9168,,
City State Bank,3124,Fidelity State Bank,9697
Comm.Nat'l Bank--Topeka,3095,Fidelity State Bank,9697
The Foundry Publishing,3711,,
The Greater KC Community Foundation,3878,,
The Kansas Society of CPAs,3852,,
THE SINGULARIS GROUP,9647,,
The Taben Group,9152,,
The University of Kansas,3871,,
Third District Republican Committee,3855,,
Three Dog Bakery,3832,,
TIMBER CREEK SEWER CO INC,9648,,
commerical bank of oak grove,3113,Fidelity State Bank,9697
cornerstone bank,3104,Fidelity State Bank,9697
Fidelity Bank,3090,Fidelity State Bank,9697
first enterprise bank,3106,Fidelity State Bank,9697
Topeka Art Guild,9716,,
"TOPEKA CIVIC THEATRE & ACADEMY, INC",9651,,
Topeka Festival Singers,9731,,
"Topeka Health Systems, LLC",9652,,
Topeka Landscape,9653,,
Topeka Public Schools USD 501,3885,,
TOPEKA RESCUE MISSION,9654,,
TOPEKA SYMPHONY SOCIETY,9655,,
Town of Narragansett,3870,,
Traders General Agency Inc.,3872,,
first federal bank of florida,3107,Fidelity State Bank,9697
Transguard,8047,,
first security bank of chattanooga,3108,Fidelity State Bank,9697
first security bank of overbrook,3109,Fidelity State Bank,9697
Tria Health,8011,,
First State Bank-KS,3094,Fidelity State Bank,9697
garnett state bank,3110,Fidelity State Bank,9697
independence bank,3111,Fidelity State Bank,9697
TruHome Solutions,773,,
Kaw Valley Bank--Topeka,3096,Fidelity State Bank,9697
Lamonte bank,3112,Fidelity State Bank,9697
UMB Bank,8000,,
North Star Bank,3121,Fidelity State Bank,9697
Unbound,267,,
Oak Star bank,3097,Fidelity State Bank,9697
Pascack Community bank,3115,Fidelity State Bank,9697
Pioneer bank,3114,Fidelity State Bank,9697
state bank of Geneva,3116,Fidelity State Bank,9697
Tricentury bank,3117,Fidelity State Bank,9697
UNITED SCHOOL ADMINISTRATORS OF KAN,9656,,
United States District Court,954,,
US Alliance,9658,,
USD #501,9722,,
USDA,817,,
USPLK Employees FCU,919,,
VA Hospital,944,,
VALLEY FALLS ALUMNI ASSOCIATION,9659,,
union bank of jamestown,3118,Fidelity State Bank,9697
Village of Riverside,694,,
union state bank,3119,Fidelity State Bank,9697
Vitalcore Health Strategies LLC,3894,,
OGDEN PUBLICATION - CFR POSTAGE,9598,OGDEN PUBLICATION - Main,9728
OGDEN PUBLICATIONS - FCM POSTAGE,9599,OGDEN PUBLICATION - Main,9728
OGDEN PUBLICATIONS - FCM SERVICE,9600,OGDEN PUBLICATION - Main,9728
OGDEN PUBLICATIONS - FER POSTAGE,9601,OGDEN PUBLICATION - Main,9728
Warren Credit Union,610,,
Washburn Leadership Institute,9677,,
WASHBURN U ADMISSIONS OFFICE,9661,,
WASHBURN U-ALUMNI FOUNDATION,9662,,
WASHBURN UNIVERSITY,9660,,
Water Utilities City of Lee's Summi,3859,,
OGDEN PUBLICATIONS - GEM POSTAGE,9602,OGDEN PUBLICATION - Main,9728
Well Branded Solutions,3818,,
Wellmind,3875,,
WellSky,3816,,
"Wendling, Noe, Nelson & Johnson",8032,,
OGDEN PUBLICATIONS - GEM SERVICE,9603,OGDEN PUBLICATION - Main,9728
Western Resources Title,3750,,
OGDEN PUBLICATIONS - GRT POSTAGE,9604,OGDEN PUBLICATION - Main,9728
"WESTSIDE STAMP & AWARDS, INC.",9664,,
OGDEN PUBLICATIONS - GRT SERVICE,9605,OGDEN PUBLICATION - Main,9728
OGDEN PUBLICATIONS - MCC POSTAGE,9606,OGDEN PUBLICATION - Main,9728
OGDEN PUBLICATIONS - MCC SERVICE,9607,OGDEN PUBLICATION - Main,9728
"WONER, REEDER & GIRARD, P.A.",9666,,
OGDEN PUBLICATIONS - MEG POSTAGE,9608,OGDEN PUBLICATION - Main,9728
Wyandotte County Appraiser's Office,938,,
OGDEN PUBLICATIONS - MEL POSTAGE,9609,OGDEN PUBLICATION - Main,9728
OGDEN PUBLICATIONS - MEN POSTAGE,9610,OGDEN PUBLICATION - Main,9728
OGDEN PUBLICATIONS - MEN SERVICE,9611,OGDEN PUBLICATION - Main,9728
Wyco District Court Admin.,5165,,
